chunk_id,chunk_file,source_file,subfolder,chunk_number,word_count,topic,summary,keywords,created_date
HBS_The Whys and Hows of Feedback_chunk003,HBS_The Whys and Hows of Feedback_chunk003.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,3,987,Employee Performance Feedback,"Feedback can differ in various ways, including positive vs. negative, complexity of behavior reviewed, and focus on past performance vs. future improvement.","employee feedback, performance evaluation, developmental feedback",2026-01-28T12:31:42.985259
HBS_The Whys and Hows of Feedback_chunk004,HBS_The Whys and Hows of Feedback_chunk004.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,4,984,Employee Feedback and Evaluation,This text examines how employees' competence and motivational factors influence their response to feedback in the workplace.,"feedback, Dunning-Kruger effect, performance goal orientation, learning goal orientation",2026-01-28T12:31:44.067215
HBS_The Whys and Hows of Feedback_chunk005,HBS_The Whys and Hows of Feedback_chunk005.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,5,995,Performance Management,"This text discusses the importance of clear feedback infrastructure, including job descriptions, performance goals, and consistent feedback practices across the organization.","performance management, feedback infrastructure, organizational consistency",2026-01-28T12:31:44.978179
HBS_The Whys and Hows of Feedback_chunk006,HBS_The Whys and Hows of Feedback_chunk006.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,6,995,Cross-cultural Management,The text discusses how national cultural differences can impact the effectiveness of feedback practices in multinational companies.,"cultural differences, feedback practices, multinational companies, performance appraisal, attribution bias",2026-01-28T12:31:45.907221
HBS_The Whys and Hows of Feedback_chunk007,HBS_The Whys and Hows of Feedback_chunk007.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,7,987,Feedback Delivery,"The text discusses how feedback delivery can be shaped by cultural differences and the performance of the employee, with recommendations on calibrating language and structuring feedback sessions.","feedback delivery, cultural differences, performance reviews, sandwich technique",2026-01-28T12:31:46.936465
HBS_The Whys and Hows of Feedback_chunk008,HBS_The Whys and Hows of Feedback_chunk008.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,8,989,Performance Feedback,"Provides guidance on how to effectively give and receive performance feedback, including preparing relevant materials, avoiding biases, and facilitating a private discussion.","performance appraisal, feedback delivery, bias mitigation, self-reflection",2026-01-28T12:31:47.981954
HBS_The Whys and Hows of Feedback_chunk009,HBS_The Whys and Hows of Feedback_chunk009.txt,HBS_The Whys and Hows of Feedback.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices,9,591,Performance Feedback,"Provides guidance on effectively giving and receiving performance feedback, emphasizing active listening, agreeing on next steps, and follow-up.","performance review, feedback process, employee development, communication skills, professional growth",2026-01-28T12:31:48.968720
HFT_CEO Role in Product_Oct 2015_chunk001,HFT_CEO Role in Product_Oct 2015_chunk001.txt,HFT_CEO Role in Product_Oct 2015.docx,Brenton - NCS\0126 - Leadership & Management Best Practices\2015.10 HFT - CEO Role in Product,1,923,Product Innovation and Design,"The CEO of Honey Birdette discusses how the company sources innovation from a small, young, and ambitious team of designers and managers.","product innovation, design process, team structure, customer experience, Honey Birdette",2026-01-28T12:31:50.577931
HFT_CEO Role in Product_Oct 2015_chunk002,HFT_CEO Role in Product_Oct 2015_chunk002.txt,HFT_CEO Role in Product_Oct 2015.docx,Brenton - NCS\0126 - Leadership & Management Best Practices\2015.10 HFT - CEO Role in Product,2,943,Customer Targeting and Merchandising,"The text discusses strategies for targeting products to different stores and customers, and sourcing innovation from suppliers and internal teams.","customer targeting, product merchandising, innovation sourcing",2026-01-28T12:31:51.581386
HFT_CEO Role in Product_Oct 2015_chunk003,HFT_CEO Role in Product_Oct 2015_chunk003.txt,HFT_CEO Role in Product_Oct 2015.docx,Brenton - NCS\0126 - Leadership & Management Best Practices\2015.10 HFT - CEO Role in Product,3,632,Innovation and Idea Generation,"The text discusses ways the business can source more innovation, such as engaging with frontline teams, following trends, and constantly challenging the status quo.","innovation, idea generation, leadership, observation, feedback",2026-01-28T12:31:52.534746
HFT_Communication_Responses_chunk001,HFT_Communication_Responses_chunk001.txt,HFT_Communication_Responses.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices\2016.01 HFT - Communication,1,1000,Business Communication Challenges,"Rapid growth, increased team size, and broader business focus pose communication challenges to ensure team understanding, value addition, and cultural continuity.","communication challenges, team integration, business growth, company culture, task coordination",2026-01-28T12:31:55.865481
HFT_Communication_Responses_chunk002,HFT_Communication_Responses_chunk002.txt,HFT_Communication_Responses.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices\2016.01 HFT - Communication,2,992,Internal Communication,"The text discusses the challenges of effective internal communication within a business, particularly around disseminating key messages and maintaining cultural alignment.","internal communication, cultural alignment, key messages, communication channels, reporting and metrics",2026-01-28T12:31:57.563677
HFT_Communication_Responses_chunk003,HFT_Communication_Responses_chunk003.txt,HFT_Communication_Responses.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices\2016.01 HFT - Communication,3,1000,Communication Strategy,"The text discusses the importance of effective communication, teamwork, and transparency in a business, particularly in the context of a major meeting.","communication, teamwork, transparency, productivity, meetings",2026-01-28T12:31:58.559129
HFT_Communication_Responses_chunk004,HFT_Communication_Responses_chunk004.txt,HFT_Communication_Responses.pdf,Brenton - NCS\0126 - Leadership & Management Best Practices\2016.01 HFT - Communication,4,992,International Expansion Strategy,"The text discusses the company's international expansion strategy and the steps taken to support it, including creating a store map, reviewing team performance, and identifying top performers.","international expansion, operational focus, team performance, succession planning",2026-01-28T12:31:59.570301
HFT_Culture_Sept 2015_chunk001,HFT_Culture_Sept 2015_chunk001.txt,HFT_Culture_Sept 2015.docx,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,1,908,Innovation and Culture Building,"The text discusses how the organization plans to build innovation into its culture at the senior levels, including specific initiatives and a focus on the BBRC culture and 10+1 commitments.","innovation, culture building, BBRC culture, 10+1 commitments",2026-01-28T12:32:00.962244
HFT_Culture_Sept 2015_chunk002,HFT_Culture_Sept 2015_chunk002.txt,HFT_Culture_Sept 2015.docx,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,2,992,Innovation and Culture Building,"The text discusses strategies for building innovation into the company culture, including initiatives to encourage employee ideas and product innovation challenges.","innovation, culture, employee engagement, product development, continuous improvement",2026-01-28T12:32:02.204645
HFT_Culture_Sept 2015_chunk003,HFT_Culture_Sept 2015_chunk003.txt,HFT_Culture_Sept 2015.docx,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,3,992,Employee Engagement and Culture,"Fostering an environment that encourages team participation, creativity, and continuous improvement through the BBRC culture and commitments.","employee engagement, corporate culture, continuous improvement, BBRC culture, role modeling",2026-01-28T12:32:03.267300
HFT_Culture_Sept 2015_chunk004,HFT_Culture_Sept 2015_chunk004.txt,HFT_Culture_Sept 2015.docx,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,4,414,Corporate Culture,Examines how employees can improve as role models of the company culture and highlights positive and negative examples of culture adherence.,"corporate culture, role models, culture commitments, continuous improvement, accountability",2026-01-28T12:32:04.215002
HFT_Culture_Sept 2015_chunk001,HFT_Culture_Sept 2015_chunk001.txt,HFT_Culture_Sept 2015.pdf,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,1,990,Innovation and Culture Building,"The text discusses strategies for building innovation into the organization's culture, including assigning innovation targets, leveraging external ideas, and role modeling desired behaviors.","innovation, culture building, organizational change",2026-01-28T12:32:05.905886
HFT_Culture_Sept 2015_chunk002,HFT_Culture_Sept 2015_chunk002.txt,HFT_Culture_Sept 2015.pdf,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,2,990,Employee Engagement and Innovation,"The document discusses various employee engagement and innovation initiatives, including a weekly 'winning idea' competition and a 'Product Innovation Challenge'.","employee engagement, innovation, idea competition, product innovation, culture",2026-01-28T12:32:06.878414
HFT_Culture_Sept 2015_chunk003,HFT_Culture_Sept 2015_chunk003.txt,HFT_Culture_Sept 2015.pdf,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,3,998,Organizational Culture and Development,"The text discusses ways to encourage a culture of creativity, consistency, and continuous improvement within a team.","organizational culture, employee development, continuous improvement, role modeling, accountability",2026-01-28T12:32:08.554789
HFT_Culture_Sept 2015_chunk004,HFT_Culture_Sept 2015_chunk004.txt,HFT_Culture_Sept 2015.pdf,Brenton - NCS\0126 - Culture\2015.08 HFT - Culture,4,444,Corporate Culture,"The text discusses the company's efforts to improve its corporate culture, including using videos and a 'Little Black Book' to communicate values and behaviors.","corporate culture, employee engagement, brand values, continuous improvement",2026-01-28T12:32:10.057005
